ticker,cik,report_url
tbnk,0001447051,https://www.sec.gov/Archives/edgar/data/0001447051/000155837024003423/tbnk-20231231x10k.htm
ikna,0001835579,https://www.sec.gov/Archives/edgar/data/0001835579/000095017024029651/ikna-20231231.htm
uoli,0001081834,https://www.sec.gov/Archives/edgar/data/0001081834/000121465924006961/krc32224010k.htm
ocax,0001820175,https://www.sec.gov/Archives/edgar/data/0001820175/000121390024028742/ea0202660-10k_ocaacq.htm
ram,0001841867,https://www.sec.gov/Archives/edgar/data/0001841867/000141057822000778/rammu-20211231x10k.htm
cban,0000711669,https://www.sec.gov/Archives/edgar/data/0000711669/000071166924000046/cban-20231231.htm
clnn,0001822791,https://www.sec.gov/Archives/edgar/data/0001822791/000143774924007542/clnn20231231_10k.htm
quad,0001481792,https://www.sec.gov/Archives/edgar/data/0001481792/000148179224000007/quad-20231231.htm
pkoh,0000076282,https://www.sec.gov/Archives/edgar/data/0000076282/000007628224000013/pkoh-20231231.htm
mfin,0001000209,https://www.sec.gov/Archives/edgar/data/0001000209/000095017024027942/mfin-20231231.htm
sppi,0000831547,https://www.sec.gov/Archives/edgar/data/0000831547/000083154723000007/sppi-20221231.htm
vor,0001817229,https://www.sec.gov/Archives/edgar/data/0001817229/000095017024034146/vor-20231231.htm
frbk,0000834285,https://www.sec.gov/Archives/edgar/data/0000834285/000143774922024725/frbk20211231_10k.htm
bprn,0001913971,https://www.sec.gov/Archives/edgar/data/0001913971/000119312524076546/d764933d10k.htm
amci,0001843724,https://www.sec.gov/Archives/edgar/data/0001843724/000162828024008069/lnza-20231231.htm
cloe,0001849058,https://www.sec.gov/Archives/edgar/data/0001849058/000121390024024903/ea0201454-10k_clover.htm
qsam,0001310527,https://www.sec.gov/Archives/edgar/data/0001310527/000149315224010683/form10-k.htm
mlac,0001807594,https://www.sec.gov/Archives/edgar/data/0001807594/000121390023025655/f10k2022_malaccastraits.htm
doma,0001722438,https://www.sec.gov/Archives/edgar/data/0001722438/000143774924010388/doma20221231c_10k.htm
ccai,0001846968,https://www.sec.gov/Archives/edgar/data/0001846968/000119312523088010/d371997d10k.htm
ltch,0001826000,https://www.sec.gov/Archives/edgar/data/0001826000/000182600022000020/lat-20211231.htm
mita,0001847440,https://www.sec.gov/Archives/edgar/data/0001847440/000141057824000437/mita-20231231x10k.htm
evi,0000065312,https://www.sec.gov/Archives/edgar/data/0000065312/000117494723001191/evi-20230630.htm
mrbk,0001750735,https://www.sec.gov/Archives/edgar/data/0001750735/000175073524000019/mrbk-20231231.htm
bwmn,0001847590,https://www.sec.gov/Archives/edgar/data/0001847590/000162828024010652/bwmn-20231231.htm
nref,0001786248,https://www.sec.gov/Archives/edgar/data/0001786248/000178624824000004/nref-20231231.htm
lcut,0000874396,https://www.sec.gov/Archives/edgar/data/0000874396/000162828024010568/lcut-20231231.htm
syn,0000894158,https://www.sec.gov/Archives/edgar/data/0000894158/000141057824000293/tmb-20231231x10k.htm
adth,0001838672,https://www.sec.gov/Archives/edgar/data/0001838672/000095017024030136/adth-20231231.htm
apmi,0001857662,https://www.sec.gov/Archives/edgar/data/0001857662/000114036123022523/brhc20051478_10k.htm
gnln,0001743745,https://www.sec.gov/Archives/edgar/data/0001743745/000149315224028387/form10-k.htm
mnsb,0001693577,https://www.sec.gov/Archives/edgar/data/0001693577/000143774924008676/main20231231_10k.htm
envb,0000890821,https://www.sec.gov/Archives/edgar/data/0000890821/000149315224011210/form10-k.htm
rcky,0000895456,https://www.sec.gov/Archives/edgar/data/0000895456/000143774924007987/rcky20231231_10k.htm
bbq,0001021270,https://www.sec.gov/Archives/edgar/data/0001021270/000155837022003759/bbq-20220102x10k.htm
mrcc,0001512931,https://www.sec.gov/Archives/edgar/data/0001512931/000151293124000014/mrcc-20231231.htm
oxsq,0001259429,https://www.sec.gov/Archives/edgar/data/0001259429/000121390024023660/ea169968_10k.htm
clsn,0000749647,https://www.sec.gov/Archives/edgar/data/0000749647/000149315224011616/form10-k.htm
kvhi,0001007587,https://www.sec.gov/Archives/edgar/data/0001007587/000100758724000003/kvhi-20231231.htm
ela,0000701719,https://www.sec.gov/Archives/edgar/data/0000701719/000165495424003505/ela_10k.htm
arec,0001590715,https://www.sec.gov/Archives/edgar/data/0001590715/000147793224002122/arec_10k.htm
ctxr,0001506251,https://www.sec.gov/Archives/edgar/data/0001506251/000121390023099889/f10k2023_citiuspharma.htm
rani,0001856725,https://www.sec.gov/Archives/edgar/data/0001856725/000095017024034163/rani-20231231.htm
sgii,0001869824,https://www.sec.gov/Archives/edgar/data/0001869824/000141057823000612/sgii-20221231x10k.htm
cvm,0000725363,https://www.sec.gov/Archives/edgar/data/0000725363/000165495423015877/cvm_10k.htm
mlp,0000063330,https://www.sec.gov/Archives/edgar/data/0000063330/000143774924009834/mlp20231231c_10k.htm
aprn,0001701114,https://www.sec.gov/Archives/edgar/data/0001701114/000170111423000020/aprn-20221231.htm
cia,0000024090,https://www.sec.gov/Archives/edgar/data/0000024090/000002409024000031/cia-20231231.htm
rgco,0001069533,https://www.sec.gov/Archives/edgar/data/0001069533/000143774923033392/rgco20230930_10k.htm
glta,0001852767,https://www.sec.gov/Archives/edgar/data/0001852767/000141057823000560/glta-20221231x10k.htm
hnrg,0000788965,https://www.sec.gov/Archives/edgar/data/0000788965/000143774924007870/hnrg20231231_10k.htm
voxx,0000807707,https://www.sec.gov/Archives/edgar/data/0000807707/000095017024059558/voxx-20240229.htm
camp,0000730255,https://www.sec.gov/Archives/edgar/data/0000730255/000095017023015460/camp-20230228.htm
sbtx,0001671858,https://www.sec.gov/Archives/edgar/data/0001671858/000095017024034689/spry-20231231.htm
atnm,0001388320,https://www.sec.gov/Archives/edgar/data/0001388320/000121390024028038/f10k2023_actinium.htm
gsqb,0001849280,https://www.sec.gov/Archives/edgar/data/0001849280/000110465923045695/gsqb-20221231x10k.htm
mrmd,0001522767,https://www.sec.gov/Archives/edgar/data/0001522767/000152276724000007/mrmd-20231231.htm
clvs,0001466301,https://www.sec.gov/Archives/edgar/data/0001466301/000155837022001810/clvs-20211231x10k.htm
thca,0001773087,https://www.sec.gov/Archives/edgar/data/0001773087/000121390022021231/f10k2021_tuscanhold2.htm
rdw,0001819810,https://www.sec.gov/Archives/edgar/data/0001819810/000181981024000025/rdw-20231231.htm
gato,0001517006,https://www.sec.gov/Archives/edgar/data/0001517006/000162828024005761/gato-20231231.htm
prbm,0001848165,https://www.sec.gov/Archives/edgar/data/0001848165/000110465922046512/prbm-20211231x10k.htm
metx,0001796514,https://www.sec.gov/Archives/edgar/data/0001796514/000121390024032825/ea0203493-10k_btcdigit.htm
asps,0001462418,https://www.sec.gov/Archives/edgar/data/0001462418/000146241824000010/asps-20231231.htm
flac,0001828326,https://www.sec.gov/Archives/edgar/data/0001828326/000119312522085304/d334313d10k.htm
pnrg,0000056868,https://www.sec.gov/Archives/edgar/data/0000056868/000143774924011958/pnrg20231231_10k.htm
anvs,0001477845,https://www.sec.gov/Archives/edgar/data/0001477845/000155837024004393/anvs-20231231x10k.htm
bbxia,0001814974,https://www.sec.gov/Archives/edgar/data/0001814974/000143774924008085/bbxi20231231_10k.htm
omeg,0001832010,https://www.sec.gov/Archives/edgar/data/0001832010/000110465922039547/omeg-20211231x10k.htm
opbk,0001722010,https://www.sec.gov/Archives/edgar/data/0001722010/000162828024013750/opbk-20231231.htm
wmpn,0001828376,https://www.sec.gov/Archives/edgar/data/0001828376/000182837623000032/wmpn-20230630x10k.htm
isba,0000842517,https://www.sec.gov/Archives/edgar/data/0000842517/000084251724000048/isba-20231231.htm
samg,0001549966,https://www.sec.gov/Archives/edgar/data/0001549966/000095017024027981/samg-20231231.htm
vabk,0001572334,https://www.sec.gov/Archives/edgar/data/0001572334/000095017024038005/vabk-20231231.htm
artl,0001621221,https://www.sec.gov/Archives/edgar/data/0001621221/000164033424000473/artl_10k.htm
bset,0000010329,https://www.sec.gov/Archives/edgar/data/0000010329/000143774924002203/bset20231125_10k.htm
hoft,0001077688,https://www.sec.gov/Archives/edgar/data/0001077688/000118518524000378/hoft20240128_10k.htm
fenc,0001211583,https://www.sec.gov/Archives/edgar/data/0001211583/000155837024004383/fencf-20231231x10k.htm
natr,0000275053,https://www.sec.gov/Archives/edgar/data/0000275053/000162828024010625/natr-20231231.htm
ljaq,0001825437,https://www.sec.gov/Archives/edgar/data/0001825437/000121390022019381/f10k2021_lightjumpacq.htm
cclp,0001449488,https://www.sec.gov/Archives/edgar/data/0001449488/000144948824000013/cclp-20231231.htm
plby,0001803914,https://www.sec.gov/Archives/edgar/data/0001803914/000180391424000022/ply-20231231.htm
psnl,0001527753,https://www.sec.gov/Archives/edgar/data/0001527753/000095017024022097/psnl-20231231.htm
free,0001753706,https://www.sec.gov/Archives/edgar/data/0001753706/000175370624000006/free-20231231.htm
rmbi,0001767837,https://www.sec.gov/Archives/edgar/data/0001767837/000176783724000007/fil-20231231.htm
jatt,0001855644,https://www.sec.gov/Archives/edgar/data/0001855644/000141057824000329/zura-20231231x10k.htm
linc,0001286613,https://www.sec.gov/Archives/edgar/data/0001286613/000114036124011175/ef20015362_10k.htm
nviv,0001292519,https://www.sec.gov/Archives/edgar/data/0001292519/000155837023002588/nviv-20221231x10k.htm
onds,0001646188,https://www.sec.gov/Archives/edgar/data/0001646188/000121390024028244/ea0202466-10k_ondashold.htm
true,0001327318,https://www.sec.gov/Archives/edgar/data/0001327318/000132731824000006/true-20231231.htm
slno,0001484565,https://www.sec.gov/Archives/edgar/data/0001484565/000095017024027500/slno-20231231.htm
iber,0001835205,https://www.sec.gov/Archives/edgar/data/0001835205/000141057822000776/tmb-20211231x10k.htm
oyst,0001720725,https://www.sec.gov/Archives/edgar/data/0001720725/000172072522000028/oyst-20211231.htm
phun,0001665300,https://www.sec.gov/Archives/edgar/data/0001665300/000162828024011484/phun-20231231.htm
calb,0001752036,https://www.sec.gov/Archives/edgar/data/0001752036/000119312524073890/d757000d10k.htm
kfs,0001072627,https://www.sec.gov/Archives/edgar/data/0001072627/000143774924006644/kfs20231231_10k.htm
grrb,0001126961,https://www.sec.gov/Archives/edgar/data/0001126961/000155278122000295/e22170_grrb-10k.htm
nunz,0000886093,https://www.sec.gov/Archives/edgar/data/0000886093/000168316822002707/nunzia_i10k-123121.htm
svra,0001160308,https://www.sec.gov/Archives/edgar/data/0001160308/000095017024027920/svra-20231231.htm
pepl,0001873324,https://www.sec.gov/Archives/edgar/data/0001873324/000110465923037770/peplu-20221231x10k.htm
mhh,0001437226,https://www.sec.gov/Archives/edgar/data/0001437226/000119312524068609/d636921d10k.htm
impl,0001445499,https://www.sec.gov/Archives/edgar/data/0001445499/000095017023009981/impl-20221231.htm
jill,0001687932,https://www.sec.gov/Archives/edgar/data/0001687932/000095017024041871/jill-20240203.htm
dgl,0001383055,https://www.sec.gov/Archives/edgar/data/0001383055/000156459023004705/dgl-10k_20221231.htm
rain,0001724979,https://www.sec.gov/Archives/edgar/data/0001724979/000155837023003331/rain-20221231x10k.htm
icvx,0001786255,https://www.sec.gov/Archives/edgar/data/0001786255/000095017023010983/icvx-20221231.htm
plbc,0001168455,https://www.sec.gov/Archives/edgar/data/0001168455/000143774924008616/plbc20231231_10k.htm
howl,0001785530,https://www.sec.gov/Archives/edgar/data/0001785530/000178553024000012/howl-20231231.htm
clsk,0000827876,https://www.sec.gov/Archives/edgar/data/0000827876/000095017023067339/clsk-20230930.htm
scma,0001863428,https://www.sec.gov/Archives/edgar/data/0001863428/000141057822000660/scmau-20211231x10k.htm
adn,0001744494,https://www.sec.gov/Archives/edgar/data/0001744494/000182912624005453/adventtech_10k.htm
when,0000943535,https://www.sec.gov/Archives/edgar/data/0000943535/000149315224014665/form10-k.htm
cvrx,0001235912,https://www.sec.gov/Archives/edgar/data/0001235912/000155837024000932/cvrx-20231231x10k.htm
ptrs,0000832090,https://www.sec.gov/Archives/edgar/data/0000832090/000155837023004858/ptrs-20221231x10k.htm
bwac,0001821146,https://www.sec.gov/Archives/edgar/data/0001821146/000121390023025428/f10k2022_betterworld.htm
rex,0000744187,https://www.sec.gov/Archives/edgar/data/0000744187/000093041324001186/c108550_10k-ixbrl.htm
brqs,0001650575,https://www.sec.gov/Archives/edgar/data/0001650575/000121390018003858/f10k2017_borqstechnologies.htm
tcmd,0001027838,https://www.sec.gov/Archives/edgar/data/0001027838/000155837024001330/tcmd-20231231x10k.htm
cfnb,0000803016,https://www.sec.gov/Archives/edgar/data/0000803016/000117184317005747/f10k_092617p.htm
tnya,0001858848,https://www.sec.gov/Archives/edgar/data/0001858848/000095017024032828/tnya-20231231.htm
fncb,0001035976,https://www.sec.gov/Archives/edgar/data/0001035976/000143774924007168/fncb20231231_10k.htm
prph,0000868278,https://www.sec.gov/Archives/edgar/data/0000868278/000086827824000004/prph-20231231.htm
nmmc,0001819157,https://www.sec.gov/Archives/edgar/data/0001819157/000114036122010413/brhc10035074_10k.htm
olma,0001750284,https://www.sec.gov/Archives/edgar/data/0001750284/000095017024029281/olma-20231231.htm
dmaq,0001857086,https://www.sec.gov/Archives/edgar/data/0001857086/000149315223019509/form10-k.htm
mvo,0001371782,https://www.sec.gov/Archives/edgar/data/0001371782/000110465924036704/tm241004-1_10k.htm
mepw,0001627452,https://www.sec.gov/Archives/edgar/data/0001627452/000101738622000208/mepw_2021dec31-10k.htm
kndi,0001316517,https://www.sec.gov/Archives/edgar/data/0001316517/000121390024022676/ea0201374-10k_kanditech.htm
dmtk,0001651944,https://www.sec.gov/Archives/edgar/data/0001651944/000165194424000014/dmtk-20231231.htm
talk,0001803901,https://www.sec.gov/Archives/edgar/data/0001803901/000095017024030872/talk-20231231.htm
blze,0001462056,https://www.sec.gov/Archives/edgar/data/0001462056/000146205624000033/blze-20231231.htm
twin,0000100378,https://www.sec.gov/Archives/edgar/data/0000100378/000143774923025446/twin20230630_10k.htm
fsfg,0001435508,https://www.sec.gov/Archives/edgar/data/0001435508/000141057823002643/fsfg-20230930x10k.htm
nbst,0001831978,https://www.sec.gov/Archives/edgar/data/0001831978/000141057824000990/tmb-20231231x10k.htm
sgc,0000095574,https://www.sec.gov/Archives/edgar/data/0000095574/000143774924007685/sgc20231231_10k.htm
mbcn,0000836147,https://www.sec.gov/Archives/edgar/data/0000836147/000143774924009864/mbcn20231231d_10k.htm
cntq,0001847986,https://www.sec.gov/Archives/edgar/data/0001847986/000149315224014831/form10-k.htm
spir,0001816017,https://www.sec.gov/Archives/edgar/data/0001816017/000095017024027164/spir-20231231.htm
meoa,0001859310,https://www.sec.gov/Archives/edgar/data/0001859310/000121390023023197/f10k2022_minority.htm
rcmt,0000700841,https://www.sec.gov/Archives/edgar/data/0000700841/000143774924007884/rcmt20231230_10k.htm
tern,0001831363,https://www.sec.gov/Archives/edgar/data/0001831363/000095017024031497/tern-20231231.htm
akus,0001722271,https://www.sec.gov/Archives/edgar/data/0001722271/000155837022004606/akus-20211231x10k.htm
cofs,0000803164,https://www.sec.gov/Archives/edgar/data/0000803164/000095017024030747/cofs-20231231.htm
ebac,0001841258,https://www.sec.gov/Archives/edgar/data/0001841258/000119312523051721/d425221d10k.htm
bsbk,0001787414,https://www.sec.gov/Archives/edgar/data/0001787414/000143774924009812/bsbk20231231_10k.htm
rcel,0001762303,https://www.sec.gov/Archives/edgar/data/0001762303/000095017024018748/rcel-20231231.htm
fnwb,0001556727,https://www.sec.gov/Archives/edgar/data/0001556727/000143774924008142/fnwb20231231_10k.htm
cctc,0001445109,https://www.sec.gov/Archives/edgar/data/0001445109/000118518523000354/cleancoal20221231_10k.htm
epsn,0001726126,https://www.sec.gov/Archives/edgar/data/0001726126/000155837024003645/epsn-20231231x10k.htm
lion,0001845991,https://www.sec.gov/Archives/edgar/data/0001845991/000141057822000894/lionu-20211231x10k.htm
ctrn,0001318484,https://www.sec.gov/Archives/edgar/data/0001318484/000155837024005294/ctrn-20240203x10k.htm
tals,0001827506,https://www.sec.gov/Archives/edgar/data/0001827506/000182750624000015/trml-20231231.htm
gtii,0000356590,https://www.sec.gov/Archives/edgar/data/0000356590/000149315224014777/form10-k.htm
altb,0001642365,https://www.sec.gov/Archives/edgar/data/0001642365/000182912623001461/alpineautobro_10k.htm
vntr,0001705682,https://www.sec.gov/Archives/edgar/data/0001705682/000170568221000005/vntr-20201231.htm
pwod,0000716605,https://www.sec.gov/Archives/edgar/data/0000716605/000162828024010834/pwod-20231231.htm
solo,0001637736,https://www.sec.gov/Archives/edgar/data/0001637736/000141057824000164/solo-20231231x10k.htm
owlt,0001816708,https://www.sec.gov/Archives/edgar/data/0001816708/000162828024010048/owlt-20231231.htm
luna,0001239819,https://www.sec.gov/Archives/edgar/data/0001239819/000123981923000044/luna-20221231.htm
emyb,0001449794,https://www.sec.gov/Archives/edgar/data/0001449794/000144979424000003/emyb-20231231x10k.htm
smhi,0001690334,https://www.sec.gov/Archives/edgar/data/0001690334/000095017024023158/smhi-20231231.htm
mots,0001686850,https://www.sec.gov/Archives/edgar/data/0001686850/000149315224010314/form10-k.htm
cmct,0000908311,https://www.sec.gov/Archives/edgar/data/0000908311/000090831124000011/cmct-20231231.htm
apei,0001201792,https://www.sec.gov/Archives/edgar/data/0001201792/000120179224000005/apei-20231231.htm
jnce,0001640455,https://www.sec.gov/Archives/edgar/data/0001640455/000164045523000024/jnce-20221231.htm
kore,0001855457,https://www.sec.gov/Archives/edgar/data/0001855457/000185545724000015/kore-20231231.htm
hurc,0000315374,https://www.sec.gov/Archives/edgar/data/0000315374/000155837024000115/hurc-20231031x10k.htm
ccts,0001865861,https://www.sec.gov/Archives/edgar/data/0001865861/000119312524096274/d816053d10k.htm
extn,0001635881,https://www.sec.gov/Archives/edgar/data/0001635881/000095017022002691/extn-20211231.htm
dbe,0001383062,https://www.sec.gov/Archives/edgar/data/0001383062/000095017024019052/dbe-20231231.htm
pdlb,0001874071,https://www.sec.gov/Archives/edgar/data/0001874071/000095017024033436/pdlb-20231231.htm
hbb,0001709164,https://www.sec.gov/Archives/edgar/data/0001709164/000170916424000011/hbb-20231231.htm
prds,0001822711,https://www.sec.gov/Archives/edgar/data/0001822711/000095017023007860/prds-20221231.htm
xl,0001772720,https://www.sec.gov/Archives/edgar/data/0001772720/000162828024015334/spru-20231231.htm
zev,0001802749,https://www.sec.gov/Archives/edgar/data/0001802749/000180274923000023/zev-20221231.htm
ppta,0001526243,https://www.sec.gov/Archives/edgar/data/0001526243/000110465924039054/ppta-20231231x10k.htm
sga,0000886136,https://www.sec.gov/Archives/edgar/data/0000886136/000155837024003419/sga-20231231x10k.htm
cwgl,0001562151,https://www.sec.gov/Archives/edgar/data/0001562151/000156215124000011/cwgl-20231231.htm
ohaa,0001870778,https://www.sec.gov/Archives/edgar/data/0001870778/000119312523072867/d436860d10k.htm
glg,0001556266,https://www.sec.gov/Archives/edgar/data/0001556266/000121390024025189/ea0202309-10k_baiyu.htm
infu,0001337013,https://www.sec.gov/Archives/edgar/data/0001337013/000162828024015511/infu-20231231.htm
kulr,0001662684,https://www.sec.gov/Archives/edgar/data/0001662684/000141057824000454/tmb-20231231x10k.htm
bcli,0001137883,https://www.sec.gov/Archives/edgar/data/0001137883/000141057824000385/bcli-20231231x10k.htm
stxs,0001289340,https://www.sec.gov/Archives/edgar/data/0001289340/000149315224009371/form10-k.htm
vnja,0001532383,https://www.sec.gov/Archives/edgar/data/0001532383/000101738624000046/vnja_2023dec31-10k.htm
dkdca,0001849380,https://www.sec.gov/Archives/edgar/data/0001849380/000149315224014092/form10-k.htm
oprt,0001538716,https://www.sec.gov/Archives/edgar/data/0001538716/000153871624000032/oprt-20231231.htm
ardx,0001437402,https://www.sec.gov/Archives/edgar/data/0001437402/000162828024006393/ardx-20231231.htm
bene,0001828735,https://www.sec.gov/Archives/edgar/data/0001828735/000119312522103027/d305230d10k.htm
bkkt,0001820302,https://www.sec.gov/Archives/edgar/data/0001820302/000182030224000056/bakkt-20231231.htm
sj,0001753673,https://www.sec.gov/Archives/edgar/data/0001753673/000121390020007012/f10k2019_wealthbridge.htm
maps,0001779474,https://www.sec.gov/Archives/edgar/data/0001779474/000177947424000023/maps-20231231.htm
mtnb,0001582554,https://www.sec.gov/Archives/edgar/data/0001582554/000149315224011493/form10-k.htm
evoj,0001834342,https://www.sec.gov/Archives/edgar/data/0001834342/000121390023024161/f10k2022_evoacquisitio.htm
rpid,0001380106,https://www.sec.gov/Archives/edgar/data/0001380106/000138010624000073/rmb-20231231.htm
ovly,0001431567,https://www.sec.gov/Archives/edgar/data/0001431567/000143774924010372/ovly20231231_10k.htm
asys,0000720500,https://www.sec.gov/Archives/edgar/data/0000720500/000095017023070422/asys-20230930.htm
mbtc,0001837344,https://www.sec.gov/Archives/edgar/data/0001837344/000121390023043558/f10k2022_nocturneacq.htm
gmda,0001600847,https://www.sec.gov/Archives/edgar/data/0001600847/000121390024026229/ea0202430-10k_gamida.htm
nlit,0001854963,https://www.sec.gov/Archives/edgar/data/0001854963/000149315224012360/form10-k.htm
ssss,0001509470,https://www.sec.gov/Archives/edgar/data/0001509470/000149315224009905/form10-k.htm
hwbk,0000893847,https://www.sec.gov/Archives/edgar/data/0000893847/000089384724000002/hwbk-20231231.htm
pbpb,0001195734,https://www.sec.gov/Archives/edgar/data/0001195734/000119573424000022/pbpb-20231231.htm
brez,0001817640,https://www.sec.gov/Archives/edgar/data/0001817640/000121390024028925/brez-20231231.htm
dhac,0001864531,https://www.sec.gov/Archives/edgar/data/0001864531/000110465924046607/dhacu-20231231x10k.htm
ata,0001825254,https://www.sec.gov/Archives/edgar/data/0001825254/000141057822000670/ata-20211231x10k.htm
rmti,0001041024,https://www.sec.gov/Archives/edgar/data/0001041024/000162828024012572/rmti-20231231.htm
smap,0001863990,https://www.sec.gov/Archives/edgar/data/0001863990/000141057824000361/msai-20231231x10k.htm
smsi,0000948708,https://www.sec.gov/Archives/edgar/data/0000948708/000094870824000009/smsi-20231231.htm
rpmt,0001437283,https://www.sec.gov/Archives/edgar/data/0001437283/000121465924005793/rpmt-20231231.htm
liby,0001880151,https://www.sec.gov/Archives/edgar/data/0001880151/000141057823001424/libyu-20221231x10k.htm
ovid,0001636651,https://www.sec.gov/Archives/edgar/data/0001636651/000162828024009809/ovid-20231231.htm
kwac,0001823086,https://www.sec.gov/Archives/edgar/data/0001823086/000141057823000695/kwac-20221231x10k.htm
glli,0001888734,https://www.sec.gov/Archives/edgar/data/0001888734/000149315224012594/form10-k.htm
byrn,0001354866,https://www.sec.gov/Archives/edgar/data/0001354866/000143774924004158/byrn20231130_10k.htm
pays,0001496443,https://www.sec.gov/Archives/edgar/data/0001496443/000168316824001729/paysign_i10k-123123.htm
rvsb,0001041368,https://www.sec.gov/Archives/edgar/data/0001041368/000093905724000163/rvsb-20240331x10k.htm
rocg,0001855447,https://www.sec.gov/Archives/edgar/data/0001855447/000095017024034765/tygo-20231231.htm
genc,0000064472,https://www.sec.gov/Archives/edgar/data/0000064472/000119312523294347/d551240d10k.htm
sevn,0001452477,https://www.sec.gov/Archives/edgar/data/0001452477/000145247724000011/sevn-20231231.htm
gdnsf,0001771706,https://www.sec.gov/Archives/edgar/data/0001771706/000155837024004519/gdnsf-20231231x10k.htm
bbig,0001717556,https://www.sec.gov/Archives/edgar/data/0001717556/000149315222010110/form10-k.htm
bmaq,0001867757,https://www.sec.gov/Archives/edgar/data/0001867757/000141057823000691/bmaqu-20221231x10k.htm
edtx,0001817153,https://www.sec.gov/Archives/edgar/data/0001817153/000121390022059812/f10k2022_edtechxholding2.htm
nrt,0000072633,https://www.sec.gov/Archives/edgar/data/0000072633/000007263323000016/tenk2023.htm
pono,0001855631,https://www.sec.gov/Archives/edgar/data/0001855631/000149315224017204/form10-k.htm
lmst,0001358356,https://www.sec.gov/Archives/edgar/data/0001358356/000143774923004906/lmst20221231_10k.htm
inmb,0001711754,https://www.sec.gov/Archives/edgar/data/0001711754/000121390024027206/ea0201084-10k_inmune.htm
hrbr,0000899394,https://www.sec.gov/Archives/edgar/data/0000899394/000119312523088392/d443202d10k.htm
tmrc,0001445942,https://www.sec.gov/Archives/edgar/data/0001445942/000199937123000633/tmrc-10k_083123.htm
mmlp,0001176334,https://www.sec.gov/Archives/edgar/data/0001176334/000117633424000040/mmlp-20231231.htm
oxac,0001861622,https://www.sec.gov/Archives/edgar/data/0001861622/000149315224012382/form10-k.htm
fat,0001705012,https://www.sec.gov/Archives/edgar/data/0001705012/000162828024010647/fat-20231231.htm
cps,0001320461,https://www.sec.gov/Archives/edgar/data/0001320461/000132046124000034/cps-20231231.htm
mtry,0001860663,https://www.sec.gov/Archives/edgar/data/0001860663/000141057823000670/mtryu-20221231x10k.htm
giac,0001853314,https://www.sec.gov/Archives/edgar/data/0001853314/000121390022083609/f10k2022_gesher1acq.htm
tffp,0001733413,https://www.sec.gov/Archives/edgar/data/0001733413/000121390024027185/ea0201339-10k_tffpharma.htm
qrhc,0001442236,https://www.sec.gov/Archives/edgar/data/0001442236/000095017024029890/qrhc-20231231.htm
issc,0000836690,https://www.sec.gov/Archives/edgar/data/0000836690/000155837024000248/issc-20230930x10k.htm
troo,0001412095,https://www.sec.gov/Archives/edgar/data/0001412095/000114420410003132/v171820_10k.htm
esca,0000033488,https://www.sec.gov/Archives/edgar/data/0000033488/000143774924010066/esca20231231_10k.htm
atxg,0001650101,https://www.sec.gov/Archives/edgar/data/0001650101/000149315224027830/form10-k.htm
winv,0001854463,https://www.sec.gov/Archives/edgar/data/0001854463/000149315224014685/form10-k.htm
fatp,0001865045,https://www.sec.gov/Archives/edgar/data/0001865045/000182912623002008/fatprojects_10k.htm
goro,0001160791,https://www.sec.gov/Archives/edgar/data/0001160791/000155837024004134/goro-20231231x10k.htm
tgvc,0001865191,https://www.sec.gov/Archives/edgar/data/0001865191/000173112223000490/e4440_10k.htm
kldi,0001752474,https://www.sec.gov/Archives/edgar/data/0001752474/000095017024038058/kldi-20231231.htm
fet,0001401257,https://www.sec.gov/Archives/edgar/data/0001401257/000140125724000038/fet-20231231.htm
avya,0001418100,https://www.sec.gov/Archives/edgar/data/0001418100/000141810023000041/avya-20220930.htm
spok,0001289945,https://www.sec.gov/Archives/edgar/data/0001289945/000128994524000010/spok-20231231.htm
bned,0001634117,https://www.sec.gov/Archives/edgar/data/0001634117/000163411724000048/bned-20240427.htm
adra,0001823584,https://www.sec.gov/Archives/edgar/data/0001823584/000141057823002149/aent-20230630x10k.htm
ftco,0001828377,https://www.sec.gov/Archives/edgar/data/0001828377/000155837024001834/ftco-20231231x10k.htm
zuus,0001687926,https://www.sec.gov/Archives/edgar/data/0001687926/000149315224002420/form10-k.htm
bkgm,0001527383,https://www.sec.gov/Archives/edgar/data/0001527383/000156459022011871/bkgm-10k_20211231.htm
drrx,0001082038,https://www.sec.gov/Archives/edgar/data/0001082038/000095017024038141/drrx-20231231.htm
pebk,0001093672,https://www.sec.gov/Archives/edgar/data/0001093672/000165495424002793/pebk_10k.htm
capr,0001133869,https://www.sec.gov/Archives/edgar/data/0001133869/000155837024002861/capr-20231231x10k.htm
rkly,0001852117,https://www.sec.gov/Archives/edgar/data/0001852117/000119312523144168/d354252d10k.htm
srt,0001031029,https://www.sec.gov/Archives/edgar/data/0001031029/000143774923008088/srt20221201c_10k.htm
caas,0001157762,https://www.sec.gov/Archives/edgar/data/0001157762/000141057824000335/caas-20231231x10k.htm
ofs,0001487918,https://www.sec.gov/Archives/edgar/data/0001487918/000148791824000006/ofs-20231231.htm
csse,0001679063,https://www.sec.gov/Archives/edgar/data/0001679063/000155837024005371/csse-20231231x10k.htm
amsc,0000880807,https://www.sec.gov/Archives/edgar/data/0000880807/000143774924018602/amsc20240331_10k.htm
ofed,0001501078,https://www.sec.gov/Archives/edgar/data/0001501078/000138713122009894/ofed-10k_063022.htm
